gyro_a_std_x,1,1,7,1,1,1,2,1,2,0,1,0,1,1,1,1,5,4,0,1,2,1,0,1,1,0,0,4,0,6,0,1,1,1,0,0,1,6,1,3,2,1,1,0,1,1,0,4,1,1,4,1,0,6,1,1,1,1,1,1,5,1,3,1,1,1,5,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,3,1,1,12,1,10,5,1,1,5,1.83,2.18
acc_a_interq_y,0,0,7,0,0,0,16,0,1,0,0,0,0,0,0,0,3,5,0,0,16,0,0,1,0,0,0,2,0,13,0,0,0,1,0,0,0,10,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,7,0,3,0,0,0,4,0,2,0,0,0,1,0,0,3,7,0,0,0,0,0,9,0,0,9,0,16,5,0,0,4,1.82,3.97
gyro_t_kurt_y,0,0,5,0,0,0,6,0,4,1,0,0,0,0,0,1,3,0,0,0,7,0,0,2,0,0,0,2,0,5,0,0,0,0,0,0,1,6,0,5,3,0,0,2,0,0,0,3,0,0,3,0,0,25,0,0,0,0,0,0,5,0,2,0,0,0,3,0,2,0,1,0,0,0,1,5,10,0,0,0,0,0,1,1,0,17,1,10,8,0,0,16,1.82,4.01
acc_a_std_x,0,1,6,0,1,0,3,0,4,1,0,1,0,0,4,1,4,1,0,1,5,2,0,2,0,0,1,4,0,6,0,1,1,1,0,3,0,4,0,4,3,0,0,2,0,1,0,5,0,0,7,1,1,11,0,1,1,2,1,1,7,0,3,1,0,0,8,1,3,1,1,0,1,0,0,1,3,0,1,1,1,1,2,0,0,8,0,10,7,0,0,4,1.78,2.44
gyro_f_skew_z,0,0,4,0,2,0,6,0,6,0,0,0,0,0,0,1,3,4,0,0,4,0,0,4,0,0,0,4,0,5,0,0,0,0,1,0,0,5,0,2,4,0,0,5,0,0,0,14,0,0,6,1,0,4,0,1,0,0,0,0,8,0,2,0,0,1,4,1,3,0,0,0,0,1,0,3,4,1,0,0,0,1,3,7,0,4,0,11,11,1,0,9,1.75,2.87
acc_p_subY_y,0,0,7,0,0,0,12,0,2,0,0,0,0,0,1,0,4,1,0,0,4,0,0,0,0,0,0,1,0,8,0,0,0,2,0,0,0,6,0,3,2,0,0,3,0,2,0,5,1,0,5,0,0,11,0,0,0,0,0,0,13,0,4,0,0,0,14,0,6,0,0,0,0,0,1,3,2,0,2,0,0,0,1,2,0,3,0,11,15,0,0,2,1.73,3.41
acc_a_kurt_z,0,0,4,0,0,0,9,0,3,0,0,1,1,0,0,1,0,1,0,0,12,1,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,6,1,0,1,0,0,13,0,0,0,0,0,0,16,0,1,0,0,0,11,0,3,0,0,0,0,0,2,4,6,0,0,0,0,0,3,2,0,23,0,7,1,0,0,10,1.73,3.9
acc_t_kurt_x,1,1,4,0,1,0,5,0,0,0,0,1,0,0,2,1,2,0,0,0,9,2,0,5,1,0,1,2,1,2,0,1,1,1,0,1,0,1,0,2,0,0,0,3,0,3,0,5,1,1,1,1,1,7,1,1,1,1,1,1,8,1,3,1,0,0,5,1,6,2,2,0,2,0,1,3,4,0,1,2,1,1,5,1,0,7,1,11,8,0,0,5,1.73,2.3
gyro_t_lgEnergy_y,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,1,0,0,21,0,0,1,0,1,0,2,0,3,0,0,0,0,0,0,0,8,0,3,1,0,0,1,0,0,0,1,0,0,6,0,0,9,0,0,0,0,0,0,10,0,4,0,0,0,6,0,7,0,0,0,0,0,2,1,3,0,0,0,0,0,3,1,0,8,1,12,12,0,0,10,1.71,3.63
gyro_a_difY_a,0,0,8,0,0,0,17,0,4,0,0,0,0,0,0,0,6,0,0,0,6,0,0,2,1,0,0,3,0,7,0,0,0,0,0,0,0,4,0,4,1,0,0,2,0,0,0,8,0,0,11,0,0,6,0,0,0,0,0,0,9,0,2,0,0,0,7,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,5,2,0,4,0,5,17,0,0,10,1.7,3.48
gyro_t_lgEnergy_z,0,0,4,0,0,1,2,0,1,0,0,0,0,0,1,0,1,1,0,0,6,0,0,1,0,0,0,4,0,5,0,0,0,2,0,0,0,8,0,3,2,0,0,1,0,1,0,3,0,0,5,0,0,11,1,0,0,0,0,0,10,0,2,0,0,0,6,0,8,0,0,0,1,0,2,1,8,0,0,0,0,0,5,1,0,11,0,13,14,0,0,8,1.67,3.2
gyro_meandif,0,0,13,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,16,1,0,3,0,0,0,5,0,13,1,0,0,2,0,0,0,4,0,5,0,0,0,1,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,6,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,10,1,0,2,0,18,9,0,0,16,1.67,3.79
gyro_t_yaCor,0,0,5,0,0,0,4,0,2,0,0,0,1,0,0,0,5,0,0,1,12,0,0,2,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,0,8,0,0,2,0,1,9,0,0,0,0,0,0,6,0,3,0,1,0,11,0,4,0,0,0,0,0,1,7,3,0,0,0,0,0,11,1,0,11,0,6,6,0,0,14,1.67,3.19
gyro_a_interq_x,0,0,5,0,0,0,3,0,4,0,0,0,0,0,2,0,2,1,0,0,6,1,0,3,0,0,0,4,0,4,0,0,0,3,0,0,0,9,0,1,7,0,0,1,0,3,0,4,1,0,5,0,0,2,0,0,0,0,0,0,3,0,5,0,2,0,8,0,4,0,0,0,0,0,2,2,8,0,2,0,0,0,6,5,0,15,0,2,8,0,0,10,1.66,2.83
gyro_a_difX_y,0,0,2,0,0,0,3,0,5,0,0,0,1,0,0,0,7,0,0,0,5,1,0,4,0,0,0,4,0,7,0,0,0,0,0,1,0,3,0,3,4,0,0,3,0,1,0,6,1,0,7,0,0,9,0,0,0,0,0,0,5,0,7,0,1,0,7,0,6,0,0,0,0,0,1,5,1,0,0,0,0,0,6,3,0,5,0,8,9,0,0,10,1.64,2.7
gyro_t_cftor_z,0,0,4,0,0,0,2,0,2,1,0,0,0,0,0,0,10,0,0,0,13,0,1,5,0,0,0,2,0,6,0,0,0,0,0,0,0,4,1,2,6,0,0,0,0,1,0,8,0,0,6,0,0,10,0,0,0,0,0,0,11,1,6,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,1,1,3,10,0,1,14,1.64,3.32
gyro_a_mainX_y,0,0,9,0,0,0,7,0,1,0,0,0,0,0,0,0,3,0,0,0,12,0,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,20,0,2,3,0,0,0,0,1,0,3,0,0,2,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,3,0,18,0,9,14,0,0,7,1.64,3.9
acc_p_difY_z,0,0,5,0,0,0,6,0,2,0,0,0,0,0,3,0,2,0,0,0,7,2,0,4,0,0,0,3,0,11,0,0,0,2,0,0,0,4,0,4,6,0,0,3,0,1,0,4,2,0,3,0,0,17,0,0,0,0,0,0,3,0,4,0,2,0,7,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,5,2,0,12,0,4,3,0,0,10,1.63,3.02
gyro_p_entr_a,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,1,0,0,14,0,0,1,0,0,0,4,0,7,0,0,0,0,0,0,0,6,0,3,2,0,0,0,0,0,0,6,0,0,5,0,0,10,0,0,0,0,0,0,7,0,3,0,0,0,13,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,3,0,5,11,0,0,14,1.6,3.36
acc_f_DF,0,0,5,0,0,0,6,1,1,1,0,0,0,0,0,1,0,0,0,1,4,0,0,2,1,0,0,2,1,6,1,0,0,2,0,0,0,5,0,1,3,0,0,0,1,0,0,8,0,0,6,0,0,9,0,0,0,0,2,0,7,0,5,0,0,0,7,1,0,0,0,0,0,0,0,10,7,0,0,0,0,0,5,2,0,3,0,15,6,0,1,8,1.6,2.88
acc_a_kurt_a,0,0,4,0,0,0,14,0,3,0,0,0,0,0,1,0,4,2,0,0,9,0,0,5,0,0,0,2,0,8,0,0,0,3,0,0,0,7,0,2,7,0,0,3,0,2,0,1,0,0,10,0,0,3,0,0,0,0,0,0,2,0,9,0,0,0,9,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,7,0,9,4,0,0,2,1.54,2.93
acc_t_kurt_y,0,0,11,0,0,0,4,0,2,0,1,0,0,0,0,0,5,1,1,0,15,0,0,1,1,0,0,2,0,8,0,0,0,1,0,1,0,2,0,5,2,0,0,6,0,2,0,7,0,0,4,0,0,7,0,0,0,0,0,0,3,1,1,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,8,4,0,1,0,11,1,0,1,4,1.54,2.97
acc_f_mainX_x,1,0,4,1,0,0,4,1,0,1,2,1,1,0,0,1,0,0,1,2,5,1,1,0,1,0,1,2,1,2,1,0,0,1,1,1,0,2,1,6,3,0,1,1,1,0,0,9,1,1,2,0,1,10,0,1,1,1,1,1,4,1,0,1,0,1,2,1,2,0,1,0,1,1,1,1,3,1,0,1,1,0,9,2,0,2,1,8,5,0,1,9,1.54,2.16
acc_p_subY_x,0,0,2,0,2,0,1,0,1,0,0,1,0,0,3,1,5,0,0,0,5,1,0,4,0,1,1,10,0,5,0,0,0,2,0,1,0,4,0,2,2,0,1,4,1,2,0,2,3,1,1,1,1,6,0,1,1,1,1,1,7,0,3,1,2,0,3,1,3,1,1,0,1,0,0,2,2,0,3,1,1,0,2,3,0,4,0,4,5,1,0,7,1.52,1.92
acc_a_sma_z,0,0,2,1,0,0,10,0,7,0,0,0,0,0,0,0,5,1,0,1,6,1,0,1,1,1,0,2,0,3,1,0,0,0,2,0,0,3,0,5,5,1,1,3,0,3,1,2,1,1,2,1,0,5,0,1,0,0,0,0,6,0,9,0,0,0,4,0,4,0,0,0,0,0,1,0,8,1,0,1,0,0,0,6,1,4,0,3,6,0,0,6,1.52,2.33
acc_a_std_y,0,0,10,0,0,1,9,1,2,1,1,1,1,1,0,1,3,3,0,0,6,0,0,3,0,0,1,1,0,3,0,1,0,1,1,0,0,1,1,2,1,0,0,3,0,0,0,2,1,0,3,0,1,5,0,0,1,0,1,1,7,0,2,1,1,1,4,0,4,0,0,0,1,0,2,0,2,0,0,0,0,0,3,1,0,5,0,13,9,1,0,8,1.52,2.49
acc_f_sma_y,0,0,2,0,0,0,9,0,2,0,0,0,0,0,0,0,7,2,0,0,4,0,0,4,1,0,0,4,1,8,1,0,0,0,1,0,0,7,0,1,5,0,0,3,0,1,0,1,0,0,7,0,0,2,0,0,1,0,0,1,9,0,6,0,0,1,6,1,5,0,0,0,0,0,0,3,14,0,0,0,0,0,0,3,0,9,0,3,3,0,0,1,1.51,2.74
gyro_a_subY_z,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,2,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,4,3,0,0,2,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,0,8,0,4,0,0,0,5,0,1,0,0,0,0,0,0,2,4,0,2,0,0,0,7,3,0,9,0,6,22,0,0,5,1.51,3.19
acc_p_max_z,1,1,2,0,1,1,2,1,2,0,0,1,0,1,2,0,3,1,0,0,8,1,1,2,0,0,0,3,0,4,0,1,1,2,0,0,0,6,1,3,2,0,0,0,0,2,0,6,1,0,6,1,0,12,1,1,0,0,0,0,3,1,3,1,2,0,1,1,5,1,0,0,0,0,0,1,1,1,3,0,0,1,5,1,1,5,0,4,8,1,1,2,1.49,2.11
acc_p_peakXY4,0,0,7,0,0,0,3,0,0,0,0,0,1,0,1,0,5,1,0,1,4,0,0,2,0,0,0,1,0,5,1,0,1,1,0,0,1,7,0,3,3,0,1,1,1,0,0,4,0,1,6,1,0,4,0,1,0,0,0,0,2,0,5,0,0,0,3,0,4,0,0,0,0,1,2,4,1,0,0,0,1,1,8,1,1,18,1,5,6,0,1,4,1.49,2.61
acc_a_lgEnergy_z,0,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,11,0,1,3,0,0,0,0,1,0,2,1,0,5,0,0,10,0,0,0,0,0,0,3,0,5,0,0,0,3,0,3,0,0,0,0,0,1,3,3,0,0,0,0,0,4,4,0,14,0,8,4,0,0,11,1.48,3.08
gyro_t_mean_y,0,0,2,0,0,0,3,0,6,1,0,0,0,0,2,0,8,0,0,0,3,2,1,2,0,0,0,14,0,11,0,0,0,2,0,0,0,3,1,3,2,0,0,1,0,0,0,0,2,0,8,0,0,4,0,0,0,0,0,0,2,1,4,0,2,0,10,0,2,0,0,0,0,0,3,2,0,0,2,0,0,0,2,0,0,3,1,3,9,0,1,8,1.48,2.73
acc_p_mean_x,1,1,4,1,1,1,3,1,2,0,2,1,1,1,4,1,5,2,1,0,4,1,0,4,1,1,1,3,0,6,0,1,1,2,0,1,1,3,1,2,2,1,1,1,1,0,0,4,2,1,1,1,0,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,6,1,1,2,1,1,4,1.48,1.24
acc_f_kurt_a,0,0,11,0,0,0,6,0,3,0,0,0,0,0,1,0,1,1,0,0,5,0,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,9,0,2,1,0,0,3,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,6,0,4,0,0,0,5,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,2,1,0,8,0,11,14,0,0,12,1.47,3.09
acc_f_difY_a,1,1,5,0,1,1,3,1,1,0,0,1,0,1,1,0,5,1,0,0,1,1,1,2,0,1,1,1,1,5,0,1,1,1,0,0,1,8,1,3,3,0,0,1,0,1,0,5,1,0,3,1,1,0,1,1,0,1,0,1,5,1,5,1,1,0,5,1,1,1,0,1,1,0,1,0,4,1,1,0,0,1,7,1,1,4,0,9,1,1,1,6,1.47,1.9
gyro_f_subY_y,0,0,3,0,0,0,10,0,4,0,0,0,0,0,3,0,6,0,0,0,6,2,0,1,0,0,0,1,0,2,0,0,0,3,0,0,0,2,0,4,4,0,0,3,0,0,0,3,3,0,3,0,0,8,0,0,0,0,0,0,4,0,6,0,2,0,5,0,2,0,0,0,0,0,1,2,4,0,1,0,0,0,6,1,0,7,0,4,9,0,0,9,1.46,2.43
acc_t_interq_z,0,0,5,0,0,0,6,0,3,0,0,0,0,0,2,0,3,1,0,0,10,2,0,3,0,0,0,7,0,3,0,0,0,2,0,0,0,8,0,7,3,0,0,3,0,0,0,8,2,0,0,0,0,11,0,0,0,0,0,0,6,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,4,0,1,0,0,0,5,4,0,8,0,1,1,0,0,2,1.46,2.59
acc_p_skew_x,0,0,4,0,0,0,2,0,1,0,0,0,0,0,1,0,2,1,0,0,5,0,0,4,1,0,0,2,1,6,0,0,0,1,0,1,0,3,1,3,4,0,0,3,0,1,0,2,0,0,6,0,0,10,0,0,1,0,0,0,8,0,7,0,0,0,8,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,5,1,0,3,0,12,9,0,0,9,1.43,2.64
gyro_a_peakXY2,0,0,3,0,0,0,8,0,0,0,0,0,0,0,1,0,2,1,0,0,6,1,0,1,0,0,0,1,0,4,0,0,0,2,0,0,0,8,0,2,1,0,0,4,0,1,0,2,2,0,3,0,0,39,0,0,0,0,0,0,3,0,3,0,0,0,2,0,2,0,0,0,0,0,2,0,4,0,1,0,0,0,2,5,0,3,0,5,3,0,0,5,1.43,4.34
acc_t_interq_x,0,0,1,1,0,0,5,0,0,0,1,0,1,1,0,0,5,2,0,0,2,0,0,0,0,1,0,2,0,5,0,0,0,2,1,0,0,2,0,1,4,1,1,2,0,1,0,2,2,1,4,0,0,12,0,0,0,0,0,0,2,0,2,0,2,0,11,0,0,0,0,0,2,1,0,2,5,1,1,0,0,0,3,0,1,2,0,12,11,1,0,9,1.42,2.65
acc_a_cftor_z,1,1,1,0,1,1,5,1,1,0,0,1,0,1,1,0,1,0,0,1,5,1,0,2,0,0,1,8,1,1,0,1,1,1,0,0,1,2,1,7,1,0,0,0,1,0,0,3,1,0,3,1,1,8,1,1,0,1,0,1,3,1,2,1,1,0,5,1,1,1,0,1,0,0,0,2,0,1,2,0,0,1,2,3,1,2,0,6,12,1,1,7,1.42,2.1
acc_f_subY_y,0,0,6,1,0,0,4,0,1,0,0,0,0,0,0,0,3,0,1,0,11,0,0,3,0,1,0,4,0,2,0,0,0,0,0,0,0,6,0,2,1,0,0,2,0,0,0,4,1,0,4,0,0,5,0,0,0,0,0,0,1,0,5,0,1,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,4,6,0,9,1,15,4,0,0,11,1.42,2.75
acc_p_peakXY2,1,0,4,0,0,0,4,0,4,0,0,0,0,0,2,0,2,1,0,0,2,1,0,2,0,0,0,6,0,3,0,0,0,1,0,1,0,3,0,4,1,0,1,3,0,3,0,5,1,0,4,0,0,9,0,0,0,0,1,0,9,0,3,0,1,0,5,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,7,3,0,3,0,5,8,0,0,5,1.41,2.18
gyro_t_kurt_x,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,3,0,0,0,4,0,7,0,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,0,4,0,0,3,0,0,5,0,0,1,0,0,0,11,0,3,0,0,0,5,0,4,0,0,0,0,0,1,1,4,0,0,0,0,0,2,3,0,6,0,13,5,0,0,7,1.4,2.72
acc_t_std_x,0,0,3,0,0,0,11,0,1,0,0,0,0,0,0,0,5,0,0,0,6,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,4,3,0,0,5,0,1,0,2,0,0,5,0,0,4,0,0,0,0,0,0,10,0,9,0,0,0,3,0,3,0,0,0,0,0,1,3,5,0,0,0,0,0,2,2,0,6,0,5,4,0,0,4,1.39,2.5
gyro_t_max_y,0,0,7,0,0,0,6,0,1,0,0,0,0,0,0,0,5,0,0,0,7,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,3,1,0,0,4,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,16,1,3,0,0,0,7,0,3,0,0,0,0,0,0,1,12,0,0,0,0,0,2,1,0,4,0,10,6,0,0,6,1.39,2.92
acc_a_peakXY4,0,0,5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,5,1,0,2,0,0,0,4,0,5,0,0,0,1,0,0,0,9,0,3,4,0,0,1,0,1,0,0,1,0,4,0,0,4,0,0,0,0,0,0,4,1,3,0,1,0,3,0,2,0,0,0,0,0,2,1,3,0,1,0,0,1,1,3,0,1,0,20,6,0,0,20,1.39,3.26
acc_a_skew_a,1,1,4,1,1,1,5,0,3,1,1,0,0,1,0,1,3,2,0,0,3,0,0,3,1,0,0,3,0,2,0,1,1,2,0,0,2,1,0,4,1,1,0,1,2,1,0,0,1,1,4,1,0,1,1,1,0,0,1,0,4,1,5,2,1,1,2,1,2,1,1,1,0,1,1,4,3,1,1,2,1,1,2,2,1,3,0,6,4,1,0,5,1.38,1.4
acc_a_kurt_x,0,0,8,0,0,0,7,0,1,1,0,0,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,6,1,0,1,0,0,0,1,3,0,2,2,1,0,1,0,0,0,4,0,0,5,1,0,10,0,0,0,0,0,0,7,1,1,0,0,0,7,1,4,0,0,0,0,1,3,2,3,1,0,0,2,1,1,2,1,6,1,5,4,0,0,6,1.38,2.25
acc_f_amp_y,1,0,4,0,0,1,4,0,3,1,0,1,0,1,1,0,0,0,0,0,5,1,1,3,0,0,2,3,1,4,0,1,1,1,0,0,1,8,1,2,2,0,0,1,0,0,0,4,1,0,1,1,1,3,1,1,1,1,0,1,9,1,2,1,1,0,3,1,0,1,0,1,0,0,0,3,2,1,1,0,1,1,0,3,1,4,0,4,5,1,1,8,1.38,1.81
acc_p_cftor_z,0,0,7,0,0,0,10,0,3,0,0,0,0,0,2,0,5,0,0,0,10,1,0,1,0,0,0,1,0,5,0,0,0,2,0,0,0,5,0,1,2,0,0,2,0,0,0,1,0,0,3,0,0,10,0,0,0,0,0,0,9,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,3,0,0,8,0,18,5,0,0,0,1.38,3.04
gyro_t_lgEnergy_a,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,1,0,0,0,3,0,10,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,3,0,0,5,0,0,9,0,0,0,0,0,0,9,0,3,0,0,0,9,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,3,1,0,6,0,9,10,0,0,11,1.37,2.94
acc_a_var_a,0,0,8,0,0,0,2,0,1,0,0,0,0,0,0,0,7,2,0,0,2,0,0,1,0,0,0,3,0,4,0,0,0,1,0,0,0,6,0,2,4,0,0,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,4,0,6,0,0,0,13,0,5,0,0,0,0,0,1,3,2,0,0,0,0,0,6,0,0,1,0,4,20,0,0,4,1.36,3.01
gyro_f_skew_x,1,0,5,1,0,0,3,1,3,2,1,0,1,0,2,0,4,5,1,1,3,1,0,1,0,1,1,3,1,5,1,1,0,0,0,0,0,1,0,3,2,0,0,3,1,2,1,1,0,0,7,0,0,2,0,0,0,1,1,1,2,0,1,1,0,0,7,0,1,0,0,1,0,0,2,9,3,0,0,0,0,0,4,3,0,2,0,1,7,0,1,4,1.35,1.86
acc_t_max_x,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,10,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,8,0,4,2,0,0,2,0,1,0,5,1,0,1,0,0,10,0,0,0,0,0,0,7,0,6,0,1,0,5,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,9,0,3,7,0,0,16,1.35,2.87
gyro_f_sma_z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,1,0,0,5,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,12,0,0,5,0,0,5,0,0,0,0,0,0,8,0,1,0,0,0,8,0,1,0,0,0,0,0,0,3,7,0,0,0,0,0,4,1,0,6,0,2,12,0,0,6,1.34,2.79
acc_a_sma_x,1,1,3,0,1,2,5,1,4,0,0,1,0,1,2,0,5,0,0,0,5,1,1,2,0,0,1,5,1,3,0,1,1,3,0,0,1,2,1,1,2,0,0,0,0,1,0,4,1,0,1,1,1,5,1,1,1,1,0,1,5,1,3,1,1,0,2,1,2,1,0,1,0,0,1,0,1,1,1,0,0,1,1,2,1,3,0,7,2,1,1,5,1.34,1.53
gyro_a_difX_x,0,0,3,0,2,0,2,0,5,0,0,0,0,1,2,0,4,1,0,0,1,0,1,1,0,0,0,0,0,4,0,1,0,1,0,0,0,4,0,5,1,0,0,5,0,0,0,4,0,0,4,0,0,2,0,0,0,0,0,0,4,0,4,0,0,0,5,0,1,0,0,1,0,0,1,7,4,0,1,0,0,0,3,3,0,6,0,5,9,0,0,15,1.34,2.42
acc_p_interq_a,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,8,3,0,0,1,0,0,3,0,0,0,7,0,5,0,0,0,1,0,0,0,5,0,4,2,0,0,2,0,0,0,6,0,0,8,0,0,5,0,0,0,0,0,0,10,0,4,0,0,0,7,0,1,0,0,0,0,0,1,3,3,0,0,0,0,0,2,1,0,1,0,3,10,0,0,7,1.32,2.44
acc_f_difY_z,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,7,0,0,0,0,0,0,17,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,18,0,9,10,0,0,6,1.32,3.43
acc_p_kurt_z,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,8,1,0,0,5,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,5,0,1,4,0,0,1,0,0,0,4,0,0,5,0,0,10,0,0,0,0,0,0,9,0,2,0,0,0,7,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,6,1,0,5,0,5,6,0,0,4,1.32,2.51
gyro_f_entr_a,0,0,5,0,2,0,4,0,4,0,1,0,0,0,0,0,4,2,1,0,8,0,0,3,0,1,0,3,0,7,0,1,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,3,0,0,2,0,0,7,0,0,0,0,0,0,11,0,4,0,0,0,6,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,2,0,4,0,2,9,0,0,10,1.3,2.43
acc_a_entr_x,0,0,3,0,0,0,9,0,3,0,0,0,0,0,0,0,5,2,0,0,3,0,1,6,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,3,1,0,0,4,0,2,0,4,1,0,4,0,0,5,0,0,0,0,1,0,16,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,4,0,5,0,7,3,0,0,11,1.3,2.64
acc_f_skew_z,0,0,3,0,0,0,10,0,3,0,0,0,0,0,2,0,5,1,0,0,5,0,0,1,0,0,0,3,0,7,0,0,0,1,0,0,0,5,0,3,5,0,0,3,0,1,0,2,1,0,6,0,0,5,0,0,0,0,0,0,3,0,5,0,0,0,4,0,4,0,1,0,0,0,1,1,5,0,1,0,0,0,1,3,1,3,0,4,6,0,0,5,1.3,2.11
gyro_t_interq_a,0,0,2,0,0,0,6,0,0,0,0,0,0,0,1,0,5,1,0,0,3,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,8,0,4,0,0,0,2,0,0,0,2,0,0,5,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,4,0,15,7,0,0,12,1.29,3.04
acc_f_difY_y,0,0,3,0,0,0,13,0,1,0,0,0,0,0,2,0,2,3,0,1,13,0,0,2,0,0,0,2,0,11,1,0,1,1,1,0,0,5,0,3,2,0,0,0,1,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,5,0,2,0,0,0,0,1,0,0,9,0,1,0,0,0,1,2,0,4,0,1,12,0,1,2,1.28,2.73
acc_f_subX_x,0,0,4,1,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,1,4,0,0,0,0,1,0,1,0,5,1,0,1,3,2,0,0,3,0,2,3,2,1,1,0,3,1,2,3,1,8,1,0,7,0,1,0,0,0,0,2,0,1,0,2,0,2,1,3,0,1,0,0,1,1,3,0,2,3,0,0,2,5,6,1,1,0,3,6,0,0,3,1.27,1.72
gyro_a_difY_y,0,0,5,0,0,0,8,0,1,0,0,0,0,0,0,0,4,2,0,0,1,0,0,4,0,0,0,2,0,4,0,0,0,2,0,0,0,4,0,1,3,0,0,0,0,1,0,1,0,0,8,0,0,8,0,0,0,0,0,0,0,0,8,0,1,0,12,0,3,0,0,0,0,0,1,3,0,0,1,0,0,0,9,0,0,3,0,8,3,0,0,6,1.27,2.54
acc_p_skew_y,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,4,0,0,0,6,0,4,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,6,1,0,5,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,5,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,3,4,0,7,0,8,10,0,0,4,1.26,2.56
