acc_a_skew_z,0,0,1,0,1,0,1,1,0,2,0,0,6,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,6,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,1,2,3,0,0,0,0,0,1,0,0,2,0,0,1,1,0,2,2,0,2,1,4,1,0,0,5,0,0,4,3,0,0,0,0.75,1.29
gyro_t_max_x,0,1,0,3,1,0,0,0,0,1,0,0,11,4,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,3,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,3,0,2,0,1,0,0,0,5,0,0,2,0,0,0,0,0.75,1.68
gyro_f_subX_x,0,0,1,7,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,1,4,2,0,0,8,0,0,1,0,0,1,0,0.72,1.91
acc_a_interq_x,0,0,0,6,0,0,2,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,2,1,5,0,0,0,3,0,0,2,0,0,0,0,0.72,1.57
acc_a_interq_a,0,1,3,5,2,0,1,0,0,0,0,1,9,1,0,0,1,0,0,0,1,0,1,0,10,0,0,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1,2,0,0,0,1,2,1,0,0,0,0,1,0,0.72,1.68
gyro_a_skew_a,0,1,0,2,0,0,0,0,0,0,1,0,7,4,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,3,0,2,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0,12,0,0,2,1,0,3,0,0.71,1.7
gyro_f_peakXY2,1,0,0,3,0,0,0,0,0,2,0,0,16,2,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,2,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,4,0,0,0,7,0,0,1,0,0,1,0,0.71,2.16
acc_p_difY_y,0,2,0,1,0,0,0,0,0,4,0,0,3,4,0,0,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,1,3,0,0,1,0,0,0,2,0,1,2,0,0,0,0,1,2,3,0,3,2,4,0,0,0,2,1,0,3,1,0,3,0,0.71,1.14
acc_t_kurt_a,0,0,0,2,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,1,0,0,3,0,0,0,0,5,0,0,0,0,2,2,3,0,0,0,0,0,1,0,0,2,0,0,1,0,0,4,1,0,1,0,0,1,0,0,11,0,0,4,0,0,3,0,0.7,1.59
acc_p_amp_x,0,1,0,2,2,0,1,0,0,0,0,0,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,11,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,11,0,0,0,0,0,0,0,0.7,2.17
gyro_t_amp_y,0,0,0,3,2,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,7,0,0,0,5,0,0,3,0,0,3,0,0.7,1.89
acc_f_peakXY5,0,0,0,0,0,0,0,1,0,0,0,1,6,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,2,1,0,0,1,1,2,0,0,6,1,0,0,1,0,0,0,2,0,0,0,0,1,7,2,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,2,0,0,3,1,1,0,0,3,0,0,4,1,0,1,0,0.7,1.33
acc_a_kurt_a,0,0,0,2,1,0,2,1,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3,0,0,3,0,0,0,1,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,5,0,3,1,2,1,0,0,3,0,0,5,0,0,2,0,0.69,1.24
gyro_a_mainY_y,0,0,1,5,0,0,0,0,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,4,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,1,0,3,0,2,0,0,0,6,0,0,3,0,0,0,0,0.67,1.37
acc_f_DF,0,2,0,3,1,0,1,0,0,2,0,0,2,3,0,0,0,2,0,0,0,2,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,1,2,1,2,0,1,1,2,0,0,0,1,0,0,2,0,0,0,2,1,0,0,0,1,0,5,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,1,2,0,2,0,0.67,1.0
gyro_a_difY_a,0,0,1,2,1,0,0,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,1,0,0,2,0,0,1,3,0,1,0,2,0,0,0,0,2,3,2,0,0,0,0,0,3,0,1,1,0,0,0,0,2,2,1,0,1,2,0,1,0,0,3,0,0,3,0,0,1,0,0.66,1.06
gyro_p_subY_y,0,1,0,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,1,0,5,0,0,7,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,4,0,0,0,1,0,0,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,4,0,0,0,3,0,0,5,0,0,0,0,0.66,1.38
acc_a_sma_a,0,0,0,2,1,0,0,0,0,2,0,0,0,4,0,0,0,3,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,1,6,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,3,0,0,3,0,0,0,1,3,3,0,0,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0.66,1.29
gyro_a_subY_z,0,1,0,2,0,0,4,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,3,0,3,0,1,0,1,0,1,1,2,2,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1,1,0,5,2,3,0,0,0,5,0,1,1,0,0,3,1,0.66,1.1
acc_a_entr_y,0,0,0,0,0,0,4,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,4,0,4,0,1,0,1,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,3,1,0,0,9,0,1,3,0,0,2,1,0.65,1.29
acc_f_kurt_y,0,1,0,2,1,0,0,0,0,2,0,0,5,1,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,5,0,2,0,3,0,0,1,0,1,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,2,2,1,0,2,2,1,0,0,0,1,0,0,1,3,0,1,0,0.65,1.09
acc_a_subY_x,0,2,0,0,1,0,0,0,0,0,0,0,8,3,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,2,11,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,2,0,0,1,0,1,2,1,0,0,0,1,0,0,0,6,0,0,2,1,0,0,0,0.64,1.58
gyro_a_difX_a,0,1,1,1,2,0,1,0,0,3,0,0,4,2,0,0,0,3,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,2,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,3,2,0,0,2,0,0,2,0,0,3,0,0,3,0,2,2,0,0.64,1.02
acc_t_entr_x,0,1,1,1,1,1,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,2,0,1,4,0,1,6,0,0,2,0,0,5,0,0.64,1.28
acc_a_amp_z,0,1,0,0,0,0,1,0,0,2,1,0,7,1,0,0,0,1,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,2,4,0,0,0,2,0,0,0,0,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,0,0,1,2,1,0,0,0,1,0,0,3,0,0,0,0,0.64,1.42
acc_peaks_abnormal,0,0,2,0,1,0,1,0,0,3,1,0,2,0,0,1,0,1,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,10,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,3,2,0,0,0,1,0,0,0,1,2,0,1,0,0,1,2,2,0,2,1,1,1,0,0,2,0,0,1,1,0,0,0,0.64,1.32
gyro_p_subY_x,0,0,1,1,0,1,1,0,0,0,0,1,5,1,0,0,1,2,0,1,1,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,1,1,2,1,2,0,1,1,1,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,2,1,0,1,1,0.63,0.89
gyro_t_kurt_a,0,0,0,2,1,0,1,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,6,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,2,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,4,0,0,0,6,1,0,1,0,0,0,0,0.63,1.23
acc_p_amp_y,0,1,0,3,0,0,0,0,0,3,0,0,10,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,1,0,2,0,0,1,7,0,0,1,1,0,2,0,0.63,1.41
acc_f_skew_z,0,0,1,3,0,0,1,0,0,1,0,0,6,1,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,1,4,0,7,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,1,2,1,0,0,0,3,0,0,3,1,0,0,0,0.63,1.27
acc_p_difX_y,0,1,0,2,0,0,1,0,0,2,0,0,3,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,2,0,3,0,2,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,0,2,1,0,0,2,0,0,4,1,0,1,0,0.63,1.1
gyro_t_max_a,0,0,0,2,2,0,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,4,0,0,1,0,0,0,6,0,0,0,2,0,0,0,0,1,5,1,0,0,0,0,0,1,0,2,1,0,0,0,0,2,2,2,0,1,1,1,0,0,0,4,0,0,3,1,0,0,0,0.62,1.19
acc_a_lgEnergy_x,0,0,0,2,1,0,0,0,0,1,0,0,2,4,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,2,0,0,2,4,0,0,0,1,0,0,0,0,2,3,3,0,0,0,0,0,2,0,0,2,0,0,0,1,2,5,0,0,2,2,0,0,0,0,1,0,0,3,2,0,0,0,0.62,1.1
gyro_p_subY_a,0,0,0,5,0,0,0,0,0,2,0,0,9,3,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0.62,1.58
gyro_p_interq_z,0,0,0,2,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,4,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,2,2,3,0,0,0,2,0,0,1,1,0,0,0,0.61,1.73
acc_a_difX_z,0,0,1,4,0,0,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,3,0,0,1,0,0,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,2,1,3,1,0,0,4,0,0,0,2,0,0,0,0.61,1.21
acc_p_kurt_y,0,0,0,4,0,0,0,0,0,1,0,0,4,6,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,7,0,0,3,0,0,0,0,0.6,1.66
acc_p_mainX_x,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,4,5,0,0,2,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,6,2,4,0,0,0,4,0,0,2,0,1,2,0,0.6,1.29
acc_a_amp_x,0,0,0,7,0,0,1,0,0,1,0,0,11,1,0,0,0,1,0,0,2,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,1,0,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,0,0.6,1.57
acc_f_peakXY4,0,2,0,2,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,1,1,0,1,0,6,0,0,5,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,2,0,0,0,3,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0.59,1.08
acc_t_mean_x,0,0,1,1,1,0,3,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,2,0,2,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,3,3,0,3,1,1,1,0,0,2,0,0,2,2,0,0,0,0.58,0.97
gyro_a_difY_y,0,0,1,2,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,3,0,1,2,3,0,0,1,0,0,1,2,0,0,0,2,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,3,1,0,0,0,0,4,0,0,3,1,0,1,0,0.58,0.9
gyro_a_amp_y,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,6,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,1,4,0,0,0,3,0,0,1,1,0,1,0,0.58,1.46
acc_f_subX_x,0,2,1,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4,2,0,0,1,1,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,2,0,0,1,0,0,3,0,0.57,1.09
acc_p_subY_x,0,0,0,3,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,7,0,0,5,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,2,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,0,1,0,8,0,0,1,0,0,1,0,0.56,1.31
acc_t_max_x,0,0,0,0,1,0,1,0,0,1,0,0,5,3,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,1,3,1,0,0,0,3,0,0,2,2,0,1,0,0.56,1.01
acc_t_kurt_y,0,0,0,2,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,2,0,2,0,0,0,1,2,7,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,4,1,1,0,0,3,0,0,1,1,0,1,0,0.56,1.12
gyro_p_peakXY2,0,2,0,14,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0.56,1.89
acc_a_std_a,0,1,0,2,0,0,1,0,1,0,0,0,8,1,0,0,0,1,0,0,2,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1,0,1,0,0,3,0,0,3,0,0,1,0,0.56,1.19
acc_p_peakXY2,0,0,0,3,2,1,1,0,0,0,0,0,2,7,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,4,0,0,0,0,2,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,4,0,0,2,1,0,1,0,0.56,1.09
acc_p_cftor_y,0,0,0,4,1,0,2,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,3,0,0,2,0,0,0,0,0.55,1.63
acc_a_sma_x,1,0,1,1,1,0,0,0,0,2,0,0,0,2,0,1,0,1,1,1,1,0,0,0,2,1,0,2,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,2,1,0,0,2,0,0,3,0,0,1,1,0.54,0.69
acc_t_lgEnergy_y,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,5,0,0,0,3,0,0,0,0,2,5,1,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,4,0,0,3,1,1,1,0,0.54,1.02
gyro_p_peakXY1,0,0,0,1,0,0,0,0,0,0,1,0,9,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,1,0,2,1,1,1,1,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,1,1,0,0,3,0,0,1,1,0,1,0,0.53,1.09
acc_a_kurt_x,0,0,0,2,1,0,2,0,0,0,2,0,4,0,1,0,0,1,0,0,0,0,1,1,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5,0,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,2,1,0,1,1,1,2,0,0.53,1.02
acc_t_amp_z,0,0,0,1,1,0,1,0,0,1,0,0,3,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,1,2,0,0,0,0,0,1,3,0,3,0,1,0,0,0,0,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0.53,1.12
gyro_f_difY_z,0,1,0,4,0,0,0,0,1,2,0,0,2,3,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,1,2,2,0,0,0,1,1,1,0,0,2,0,0,1,0,0,4,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0.52,1.0
gyro_t_amp_a,0,3,0,6,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,2,1,0,5,0,0,3,0,0,0,0,0,1,0,0,3,0,0.52,1.06
acc_p_peakXY4,0,0,0,1,0,1,2,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,2,0,1,2,0,0,0,3,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,0,0,0,2,0,0,1,2,0,0,3,0,0,1,0,0.52,0.75
acc_p_concent,0,1,1,5,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,1,1,0,1,0,1,4,0,0,2,0,1,1,0,0.52,1.0
acc_f_subY_z,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,6,0,0,0,1,0,0,0,0,1,4,2,0,0,0,0,0,2,0,0,2,0,0,0,1,2,1,0,0,2,1,1,0,0,0,2,0,0,3,0,0,0,0,0.51,0.99
gyro_p_max_a,0,1,0,3,2,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,10,0,0,0,0,0,2,0,0,2,3,0,2,0,0.51,1.28
gyro_p_cftor_z,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,5,0,2,0,1,0,0,0,0,1,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,1,2,0,0,0,6,0,0,1,1,0,0,0,0.51,1.2
acc_f_difY_x,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,1,5,0,0,0,0,0,3,0,0,0,1,0,1,0,0.51,1.17
gyro_a_difX_y,0,0,0,2,2,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,9,0,0,0,0,0,1,0,0.49,1.32
