gyro_p_lgEnergy_a,0,0,0,0,0,0,1,0,0,3,4,2,0,5,0,0,0,3,3,2,0,0,2,0,1,0,0,0,3,0,0,2,1,0,2,0,2,2,0,3,3,1,1,0,0,1,1,0,0,2,3,2,3,0,0,1,0,0,1,4,2,2,3,3,0,0,0,0,0,0,3,0,0,0,3,5,0,0,2,8,0,0,0,3,1,0,0,0,0,4,7,0,3,0,4,5,0,0,0,1,1.23,1.7
gyro_p_interq_z,1,0,1,0,1,0,1,1,0,0,3,2,1,3,1,0,1,2,2,1,1,0,2,0,6,1,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,2,1,3,4,0,0,1,1,0,0,1,5,0,2,2,1,0,0,4,0,1,0,2,0,0,0,1,0,1,4,4,8,0,0,0,0,0,1,1,0,0,4,10,0,6,1,1,1,0,1,0,0,1.18,1.75
acc_a_peakXY2,0,0,0,0,2,0,0,0,1,3,8,0,0,2,0,1,0,6,3,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,1,0,0,3,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,9,1,3,2,2,0,1,2,0,0,0,0,0,0,0,1,3,0,2,6,7,0,1,1,1,1,0,0,1,0,6,5,1,5,0,3,3,0,1,0,0,1.14,1.89
acc_t_cftor_y,1,1,1,1,2,1,1,1,1,3,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2,3,1,1,1,1,4,1,1,1,1,1,3,1,3,1,1,0,1,1,1,1,1.13,0.69
gyro_a_mainX_y,0,0,0,1,5,0,0,0,0,1,1,1,0,3,0,1,0,5,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2,0,1,3,0,2,0,0,0,1,0,1,1,0,4,1,0,1,1,0,0,0,5,8,5,3,3,0,0,2,0,0,0,1,0,0,0,0,1,0,2,5,5,0,0,0,1,3,0,0,0,0,5,11,1,3,1,4,1,0,0,1,0,1.13,1.91
acc_f_mainX_x,0,0,1,0,7,0,0,0,1,3,2,1,0,3,0,0,0,4,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,2,0,1,5,2,0,1,0,0,0,0,4,4,1,0,3,0,0,4,0,0,0,8,0,0,0,1,4,0,2,7,3,0,0,0,1,5,0,3,0,0,5,5,2,2,0,2,1,1,0,0,0,1.12,1.78
acc_t_lgEnergy_y,0,0,0,1,0,0,0,0,0,3,4,0,0,4,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,5,2,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,2,6,5,3,1,1,0,0,9,0,0,0,1,1,0,0,1,3,0,0,4,8,0,0,0,2,3,0,2,1,0,6,4,0,4,0,3,1,1,0,0,0,1.12,1.92
gyro_t_yzCor,0,1,0,0,2,0,0,0,1,2,5,0,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,1,1,0,0,0,1,0,0,0,1,0,6,2,0,0,0,0,1,0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0,0,11,7,0,0,0,1,14,0,1,0,0,11,9,0,4,0,2,1,0,0,0,0,1.12,2.55
acc_a_amp_y,0,0,0,2,4,0,0,0,0,6,1,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,2,2,0,1,0,0,0,0,5,3,7,5,4,0,0,1,0,0,0,2,0,0,0,0,2,0,0,8,6,1,0,0,1,5,2,1,0,0,5,3,2,5,0,3,0,0,0,2,0,1.11,1.97
acc_t_amp_y,0,0,0,0,7,0,0,0,2,3,4,2,0,1,0,0,0,3,1,0,0,0,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,2,5,6,1,1,0,1,0,0,4,0,3,3,0,1,1,3,1,0,0,1,0,0,0,2,3,0,3,3,3,0,0,0,1,4,0,2,0,2,9,2,1,3,0,1,1,0,0,1,0,1.1,1.64
acc_t_amp_z,0,0,0,0,0,0,0,0,0,0,6,1,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,10,0,0,0,0,16,6,0,7,0,0,0,0,0,0,0,1.1,3.23
acc_f_peakXY1,0,0,0,0,2,0,1,0,0,0,1,2,0,2,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,7,2,3,1,1,0,0,11,0,0,0,1,0,0,0,1,2,0,0,3,7,0,0,0,1,5,0,0,1,0,16,10,0,6,0,2,2,1,0,0,1,1.09,2.48
acc_t_interq_x,0,0,1,0,4,0,0,0,1,2,1,1,1,4,0,0,0,1,2,0,0,1,1,0,3,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,3,1,0,0,1,0,1,1,3,1,0,2,1,0,0,0,0,0,0,2,1,2,3,2,1,0,1,2,0,1,1,1,1,1,1,2,0,2,4,1,0,0,1,0,6,2,2,0,0,2,3,2,1,2,4,3,0,0,0,0,1.04,1.18
acc_vardif,1,0,1,0,1,0,2,1,0,0,2,1,2,2,1,2,1,1,1,1,0,1,1,2,3,1,0,0,1,1,1,0,1,1,2,0,0,1,2,0,1,0,0,1,0,0,0,0,2,1,3,2,2,0,0,1,1,0,2,3,2,3,2,2,0,0,1,0,1,1,3,0,2,0,1,0,1,2,1,3,1,2,0,2,3,2,1,1,1,3,1,1,2,0,0,0,0,2,0,0,1.04,0.94
gyro_p_difY_y,0,0,0,0,2,0,0,0,0,2,8,0,0,3,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,8,1,0,0,0,0,0,0,1,9,3,3,2,0,0,2,0,0,0,1,0,0,0,0,3,0,1,9,2,0,0,0,1,0,0,1,0,0,5,8,1,6,0,1,1,0,0,0,0,1.02,2.18
acc_a_cftor_y,0,0,0,0,2,0,0,0,0,2,5,0,0,4,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,5,4,2,2,2,0,0,2,0,0,0,2,0,0,0,3,3,0,1,3,5,0,0,0,3,5,0,1,0,0,3,8,0,8,0,1,2,0,0,0,0,1.01,1.83
acc_f_skew_y,0,0,0,0,3,0,0,0,0,2,9,1,0,6,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,4,5,3,3,0,0,1,0,0,0,0,0,0,0,3,3,0,1,4,4,0,0,0,0,10,0,0,0,0,5,6,1,3,0,2,1,0,0,0,0,1.01,2.0
gyro_a_skew_x,0,0,0,0,5,0,0,0,0,1,3,1,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,4,2,6,2,2,0,0,2,0,0,0,1,0,0,0,0,2,0,1,15,3,0,0,0,1,12,0,0,0,0,2,12,0,1,0,0,1,0,0,0,0,1.0,2.48
acc_t_lgEnergy_x,0,1,0,0,4,0,0,0,1,3,2,3,0,3,0,0,0,3,2,2,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,2,1,1,0,0,0,0,0,0,1,1,1,6,1,0,0,0,1,0,0,3,1,3,3,1,0,1,0,0,0,0,1,0,0,1,2,2,0,0,1,6,0,0,0,1,2,1,1,0,0,9,6,2,2,0,1,1,1,0,0,0,0.99,1.55
gyro_t_skew_y,0,1,0,0,5,0,0,1,1,4,2,0,0,3,0,0,0,4,0,0,0,0,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,0,1,3,4,1,1,0,1,9,1,1,0,0,8,6,0,4,0,2,4,2,0,0,0,0.96,1.7
acc_f_skew_x,1,0,0,0,3,0,0,0,0,2,2,1,0,3,0,0,0,2,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,1,4,1,0,0,0,0,0,0,3,3,1,2,3,0,0,4,0,0,0,3,0,0,0,1,3,1,2,3,5,1,0,1,2,4,0,2,0,0,7,2,2,4,0,2,2,0,1,0,0,0.96,1.38
gyro_a_entr_y,0,0,0,1,0,0,1,0,1,1,2,2,0,5,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,1,1,1,5,2,0,1,1,1,0,0,6,5,1,2,1,0,0,2,0,0,0,1,0,0,0,0,3,0,0,5,5,1,0,0,1,0,1,1,0,0,8,7,1,4,0,1,1,0,0,0,0,0.96,1.63
gyro_a_difX_y,0,1,0,0,0,0,1,0,1,3,3,1,0,3,0,0,0,3,2,1,0,0,1,0,0,0,0,0,3,0,0,1,1,0,1,1,1,1,0,2,3,2,1,0,0,1,1,0,1,1,2,1,2,0,0,1,0,1,1,2,4,1,2,3,1,0,0,0,0,0,2,0,0,0,4,5,0,0,2,1,0,0,0,3,0,0,1,0,0,4,1,0,3,0,3,4,0,0,0,0,0.95,1.23
acc_f_max_a,0,0,0,0,1,0,0,0,0,5,7,0,0,7,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,6,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,1,0,0,9,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,0,5,7,0,7,0,4,0,0,0,0,0,0.95,2.12
acc_a_amp_x,0,0,0,0,0,0,0,0,0,4,7,0,0,7,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,6,1,0,0,0,0,3,1,1,0,0,2,6,0,6,0,2,1,0,0,0,0,0.95,2.01
acc_p_peakXY4,0,0,0,0,1,0,0,0,0,4,6,0,0,7,0,0,0,3,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,2,0,0,1,2,4,5,2,0,0,0,0,0,0,2,0,0,0,1,5,0,2,1,3,0,0,0,1,4,0,1,0,0,5,5,1,4,0,1,2,1,0,0,0,0.93,1.58
acc_f_cftor_x,0,1,0,0,2,1,2,2,1,0,2,2,0,2,0,0,0,0,2,0,0,0,3,0,2,0,0,1,1,0,2,0,3,2,2,1,1,0,2,0,4,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,5,1,3,2,2,0,0,2,0,0,0,0,1,0,0,1,1,0,0,2,6,2,2,0,1,0,0,1,0,0,1,3,0,2,0,3,2,0,2,0,0,0.93,1.2
acc_t_entr_y,0,0,0,0,1,0,0,0,0,3,2,0,0,4,0,0,0,6,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,2,3,1,3,4,1,0,2,0,0,0,0,0,0,0,0,1,0,2,12,7,0,0,0,0,3,0,0,0,0,12,3,0,2,0,2,4,0,0,0,0,0.92,2.11
gyro_t_max_x,0,0,0,0,2,0,0,0,0,0,4,1,0,3,0,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,5,4,2,1,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,5,9,0,0,0,1,3,0,1,0,0,10,7,0,6,0,0,0,0,0,0,0,0.91,1.94
gyro_f_subY_z,1,0,0,0,3,0,1,1,0,1,3,2,0,0,0,0,0,2,1,0,1,1,2,1,1,0,1,0,1,1,1,2,1,1,1,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2,3,2,0,1,0,0,1,0,2,2,2,1,1,0,0,3,0,0,0,2,0,0,0,1,2,1,4,1,2,1,1,0,0,4,0,1,0,1,1,4,1,2,1,1,0,0,1,0,0,0.89,0.99
gyro_f_cftor_a,0,0,0,0,0,0,0,0,0,4,1,2,0,2,0,0,0,2,2,1,0,0,2,0,2,0,0,0,3,0,0,2,1,0,2,0,2,2,0,0,4,2,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,3,2,3,3,0,0,1,0,0,0,3,0,0,0,3,5,0,0,2,3,0,0,0,0,0,0,0,0,0,6,4,0,2,0,4,2,0,0,0,0,0.88,1.36
gyro_a_max_x,1,0,1,0,3,0,0,0,0,1,2,0,1,1,1,1,1,2,1,1,1,0,1,1,2,1,2,0,0,1,0,1,0,0,2,0,0,1,0,1,2,0,0,1,1,0,0,0,1,1,2,0,3,0,2,1,0,0,1,3,2,1,2,2,0,0,2,0,1,1,2,0,1,0,0,0,2,2,4,1,0,0,0,0,2,1,1,0,1,1,2,1,2,0,2,1,0,0,0,0,0.86,0.9
acc_a_amp_z,1,0,0,0,3,1,0,0,0,1,9,2,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,3,0,0,1,0,0,0,1,2,0,0,1,2,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,3,3,13,1,0,0,1,3,3,2,1,0,3,2,0,2,0,1,1,0,0,0,0,0.85,1.74
acc_p_difX_a,0,0,0,0,4,0,0,0,0,1,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,1,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,4,0,0,0,0,18,0,0,0,0,7,11,1,1,0,1,1,0,0,1,0,0.85,2.47
acc_p_subX_x,0,0,0,0,1,0,0,0,0,2,5,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,8,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,10,0,0,0,0,8,0,0,0,0,7,6,0,4,0,1,0,0,0,0,0,0.84,2.02
acc_t_skew_z,0,1,1,0,1,0,0,0,0,1,3,1,1,4,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,1,1,0,0,0,1,1,0,7,0,0,0,0,2,0,0,5,0,1,1,2,0,0,1,0,0,0,0,0,1,2,0,1,0,0,3,5,0,1,0,0,2,0,0,0,0,7,7,0,4,0,0,0,1,0,0,0,0.82,1.55
gyro_t_yaCor,0,0,0,0,3,0,0,0,0,1,3,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,1,7,1,0,0,0,8,6,0,3,0,1,1,0,0,0,1,0.82,1.79
acc_a_std_x,0,1,1,0,0,0,0,0,1,1,2,2,0,3,0,0,0,3,2,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,2,1,2,2,0,2,1,1,1,0,0,1,1,0,0,0,3,3,2,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,2,0,0,0,2,1,0,3,0,0,1,3,2,3,0,2,3,0,0,0,0,0.81,1.07
acc_f_lgEnergy_x,1,0,1,0,2,0,1,1,0,0,1,2,1,0,1,2,1,1,2,1,1,0,2,0,1,1,1,0,0,1,1,1,1,1,1,0,0,2,1,1,0,0,0,1,1,0,0,0,2,1,1,0,0,0,1,1,0,0,1,3,3,2,2,2,0,0,1,0,0,1,2,0,1,0,0,1,1,1,4,2,0,0,0,0,1,1,1,1,1,0,1,2,2,0,1,0,0,1,0,0,0.81,0.83
acc_t_skew_a,0,0,0,0,4,0,0,0,0,2,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,15,2,0,0,0,0,1,0,1,0,1,3,14,0,2,0,0,1,0,0,1,0,0.8,2.37
acc_a_std_a,0,0,0,0,0,0,0,0,0,3,2,2,0,5,0,0,0,3,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,2,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,3,2,2,1,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,2,1,0,0,0,2,4,0,2,0,0,3,4,2,3,0,2,2,0,0,0,0,0.8,1.21
gyro_f_difX_y,0,0,0,0,1,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0,0,3,0,3,0,0,0,2,0,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,3,2,3,1,1,0,0,1,0,0,0,3,0,0,0,1,2,0,1,2,2,0,1,0,1,4,0,3,0,0,2,7,1,2,0,2,1,0,0,0,0,0.79,1.26
acc_f_entr_x,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,3,3,3,0,0,0,1,0,1,1,3,4,1,3,0,1,1,0,0,0,3,0,0,0,2,3,0,5,2,3,0,2,0,2,2,1,0,0,0,1,4,1,3,0,3,2,0,0,0,0,0.79,1.17
acc_a_difY_y,0,0,0,0,1,0,0,0,0,2,4,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,6,3,3,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,5,6,0,0,0,0,10,0,0,0,0,2,5,0,4,0,3,0,0,0,0,0,0.77,1.75
gyro_p_lgEnergy_x,0,0,0,0,2,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,9,2,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,8,0,0,0,0,8,2,0,4,1,1,0,0,0,0,0,0.76,1.95
gyro_meandif,0,0,0,0,2,0,0,0,0,4,4,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0,3,1,4,0,0,2,0,0,0,0,0,0,0,2,3,0,1,8,4,0,0,0,0,2,0,0,0,0,6,9,0,2,0,4,0,0,0,0,0,0.76,1.69
acc_f_subY_y,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,16,3,1,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,2,5,0,1,0,0,2,1,1,2,0,1,2,0,0,0,0,0.75,1.85
gyro_t_sma_z,0,0,0,0,2,0,0,0,0,4,4,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,4,5,0,0,0,0,3,0,0,0,0,16,3,0,4,0,3,0,0,0,0,0,0.75,2.07
gyro_a_skew_a,0,0,1,0,2,0,0,0,0,2,2,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,3,2,1,0,2,0,0,2,1,0,0,8,0,0,0,1,2,0,1,2,2,0,0,0,1,8,0,2,0,0,4,3,1,2,0,2,1,0,0,0,0,0.74,1.38
acc_t_max_z,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,9,3,2,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,7,8,0,0,0,0,10,0,1,0,0,3,1,2,4,0,1,0,0,0,0,0,0.74,1.84
gyro_f_peakXY5,0,0,0,1,8,0,1,0,0,1,4,0,0,6,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,0,1,1,1,0,0,3,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,3,1,1,0,0,1,7,1,3,0,1,2,0,0,1,0,0.73,1.43
gyro_f_entr_x,0,0,1,0,0,1,1,1,1,0,3,0,0,2,0,0,1,4,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,3,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,4,1,0,1,0,1,0,2,0,0,0,1,0,0,1,0,1,0,1,1,3,1,0,0,0,2,0,2,0,0,8,5,0,2,0,0,2,0,1,0,0,0.73,1.24
acc_p_lgEnergy_z,0,0,0,0,1,1,0,0,0,2,3,0,0,2,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5,3,2,1,1,0,0,3,0,0,0,2,0,0,0,2,2,0,2,4,5,0,0,0,1,8,0,1,0,0,1,0,0,3,0,1,1,0,0,0,0,0.72,1.35
acc_t_std_z,0,0,0,0,0,0,1,0,1,2,5,2,0,3,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,0,2,1,0,0,0,0,1,1,1,0,0,3,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,2,0,1,0,0,3,2,2,3,1,3,0,0,0,0,0,0.71,1.09
gyro_a_subY_x,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,2,0,0,0,2,1,0,0,2,4,0,0,0,1,5,2,0,0,0,9,7,3,2,0,3,0,0,0,1,0,0.7,1.47
acc_t_skew_x,0,0,0,0,0,0,0,0,0,1,4,2,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,9,0,0,0,0,1,0,0,0,0,7,2,0,3,0,0,0,1,0,0,0,0.69,1.58
acc_a_interq_y,0,0,0,1,3,0,0,0,0,1,3,0,0,4,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,1,0,4,1,3,2,2,0,0,2,0,0,0,1,0,0,0,1,2,0,1,3,3,1,0,0,1,0,0,1,1,0,4,2,0,2,0,2,1,0,0,0,0,0.69,1.08
acc_t_entr_x,0,0,0,0,2,0,0,0,0,1,2,1,0,4,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,0,1,0,0,0,0,0,1,1,2,2,1,0,0,0,1,0,0,1,3,2,2,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,3,1,0,0,0,1,0,0,1,0,1,1,7,2,2,1,2,1,0,1,0,0,0.68,1.1
acc_p_peakXY1,0,0,0,2,0,1,0,0,1,1,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3,1,0,0,0,0,0,0,2,1,0,0,1,1,1,2,0,0,0,1,1,0,0,0,2,1,1,0,6,0,0,0,2,2,0,1,0,0,6,1,1,0,1,2,3,1,0,1,1,0.68,1.14
acc_f_difY_y,0,0,0,0,1,2,0,0,1,2,2,1,0,3,0,0,0,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,5,0,0,0,1,6,0,0,0,0,2,3,0,1,0,1,1,0,0,0,0,0.67,1.06
acc_t_interq_a,0,0,0,0,4,0,0,0,0,2,2,1,0,3,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,5,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,3,3,0,0,0,0,2,0,2,0,0,4,0,2,2,0,1,3,0,0,1,0,0.66,1.16
gyro_a_sma_y,1,0,1,0,1,0,1,1,0,1,0,1,1,6,1,0,1,4,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,2,1,1,0,0,2,4,1,3,0,1,2,0,1,0,0,0.66,0.95
acc_t_mean_y,0,0,0,0,1,0,0,0,0,2,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,2,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,3,10,0,0,0,0,13,0,0,0,0,5,6,0,2,0,0,0,0,0,0,0,0.65,1.88
gyro_a_mainX_z,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,13,0,0,0,1,7,3,0,0,0,0,0,1,0,0,0,0.64,2.11
