gyro_t_amp_x,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,1,0,1,2,0,3,1,0,1,0,3,0,11,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,5,1,0,1,10,0,0,2,0,0,1,0,3,1,10,4,3,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0.96,1.98
gyro_t_kurt_x,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6,1,0,1,11,0,0,2,1,0,1,0,1,1,11,8,2,0,0,1,0,1,0,1,2,1,0,1,1,0,3,0,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0.92,2.08
acc_a_subX_x,2,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,2,1,0,1,0,0,0,1,2,0,2,0,1,1,0,0,1,2,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,2,3,1,0,1,2,1,0,2,1,1,1,1,0,0,3,2,0,1,0,1,1,1,0,1,2,2,0,1,1,1,3,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0.83,0.75
gyro_t_cftor_z,3,0,2,1,0,0,0,0,0,1,0,1,0,1,2,1,0,2,2,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,1,7,0,0,0,0,0,0,1,0,1,0,1,1,2,2,0,1,3,0,0,0,3,0,0,1,2,0,2,0,0,0,2,3,0,1,0,2,1,0,0,2,2,2,0,0,3,1,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,1,0.81,1.11
gyro_f_peakXY4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,8,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,3,3,0,0,1,0,0,0,0,1,0,10,12,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.38
acc_p_peakXY1,3,3,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,9,1,2,2,0,0,1,1,1,0,0,1,0,3,0,0,0,4,0,0,1,6,0,1,1,1,0,0,0,3,0,4,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.8,1.75
gyro_t_xzCor,0,0,1,0,0,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,3,1,0,1,0,1,0,0,0,1,0,0,0,2,1,0,2,5,1,1,1,6,0,0,0,0,1,1,0,3,0,4,4,1,1,0,0,1,0,1,0,4,1,1,1,0,0,3,0,1,1,1,1,1,0,1,1,0,0,2,0,0,0,0.8,1.15
acc_p_interq_a,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,8,3,2,0,0,0,0,0,0,0,1,0,2,1,0,0,1,2,2,0,1,4,0,0,2,0,0,2,0,3,0,5,4,2,0,0,0,0,0,0,1,2,2,0,1,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,2,3,0,0.79,1.37
acc_a_std_y,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,17,0,0,0,0,0,0,1,0,0,17,8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.78,2.89
acc_f_DF,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,2,0,1,0,1,0,0,0,0,0,2,1,1,0,0,1,1,2,0,2,2,4,0,1,1,0,0,2,0,2,1,18,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0.77,1.97
acc_vardif,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,2,0,1,1,1,1,0,0,0,2,1,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,2,2,1,2,1,1,0,1,0,1,2,1,0,0,3,2,2,1,0,0,1,2,1,0,1,1,1,1,2,0,4,0,0,0,2,0,1,0,1,1,0,0,1,0,1,0,0.76,0.8
gyro_p_cftor_x,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,11,0,0,0,0,0,0,0,2,0,3,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.76,2.48
gyro_t_skew_z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,14,2,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,6,0,0,0,2,0,1,0,0,0,2,0,3,0,8,6,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,1.97
acc_p_lgEnergy_z,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,14,0,0,0,9,0,0,0,0,0,0,0,0,1,7,7,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0.72,2.05
acc_a_skew_x,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,5,1,0,0,0,1,0,1,0,1,2,1,0,0,0,0,10,3,0,1,4,0,0,3,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.72,2.02
gyro_p_amp_a,1,1,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,1,1,3,0,0,0,0,0,0,0,1,0,1,2,0,0,0,5,1,0,1,5,0,0,1,1,0,1,0,0,0,7,7,3,0,0,0,0,0,1,0,3,1,0,0,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0.71,1.43
acc_f_max_x,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,9,0,1,3,7,0,1,3,1,0,0,0,1,1,5,2,2,0,0,0,0,0,1,1,2,1,0,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.67,1.38
gyro_a_mainX_z,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,9,5,1,0,0,0,0,0,0,0,1,1,0,3,1,0,1,4,1,1,1,4,0,1,1,0,0,0,0,1,0,4,7,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.65,1.44
acc_t_lgEnergy_x,0,2,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,4,0,0,2,0,0,1,0,1,0,6,10,3,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,2,0,0.63,1.49
acc_t_interq_x,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,3,0,0,0,7,0,0,3,0,0,1,0,1,0,6,4,2,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.63,1.36
acc_t_amp_z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9,0,0,1,3,0,0,1,0,0,0,0,2,0,10,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0.62,1.86
acc_f_peakXY5,1,1,4,1,0,1,0,0,0,1,2,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7,2,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,3,1,1,1,1,0,0,0,0,0,0,1,0,0,4,3,1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0.62,1.07
acc_p_mainX_x,1,0,2,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,1,1,2,2,0,1,1,3,0,0,0,2,0,0,2,1,0,1,1,1,1,2,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,1,0.62,0.75
acc_p_energyXYZ,4,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,2,0,0,0,5,0,0,5,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0.61,0.9
acc_f_difY_x,1,1,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,4,0,0,0,3,0,0,4,1,0,1,1,1,1,5,5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0.61,1.0
gyro_f_interq_z,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,1,1,6,0,1,2,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,1.48
acc_p_difY_x,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,2,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,2,1,1,1,7,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0.59,0.87
gyro_a_cftor_x,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,5,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,4,1,0,3,0,1,2,0,1,1,4,1,1,0,0,1,0,0,0,1,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.58,1.04
acc_a_difY_z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,8,0,0,3,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,1.9
acc_f_entr_x,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,5,0,0,1,1,0,2,0,0,0,5,4,1,0,0,1,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.57,1.18
acc_t_amp_x,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,12,0,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,0,2,0,1,0,0,5,0,0,0,0,0,1,2,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.57,1.49
acc_f_lgEnergy_y,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,1,0,0,7,0,0,4,0,0,1,0,2,0,3,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.56,1.28
gyro_p_interq_a,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,6,0,0,2,0,0,1,0,0,0,7,5,1,0,0,0,0,0,0,0,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.55,1.39
acc_a_amp_y,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,4,5,1,0,0,1,0,0,0,1,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0.55,1.12
gyro_a_mainY_x,0,1,3,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1,0,0,1,1,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0.54,0.61
acc_f_mainX_z,2,0,2,0,0,1,1,2,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3,0,0,1,0,0,0,0,0,1,1,1,3,0,1,0,1,0,0,0,5,0,0,2,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0.54,0.88
acc_p_peakXY4,2,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,3,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,2,0,0,2,0,0,0,1,1,0,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.53,0.94
gyro_t_zaCor,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4,1,0,1,4,0,0,1,0,0,0,0,1,0,5,3,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.53,1.09
acc_t_skew_z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,1,6,0,1,2,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0.53,1.22
acc_a_amp_z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,8,2,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,0,2,2,0,0,2,0,0,1,0,0,2,2,1,2,0,1,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.52,1.06
acc_p_amp_a,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,2,0,0,2,0,1,1,0,0,1,2,0,0,0,0,1,0,1,0,1,0,1,0,2,1,0,1,1,0,0,1,1,0,0,1,2,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,1,1,1,2,0,0.52,0.63
gyro_p_peakXY1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,1,1,0,4,0,0,0,0,0,1,0,0,0,2,3,1,1,0,0,1,1,1,0,2,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0.52,1.06
acc_a_cftor_z,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,1,0,0,1,0,0,0,3,5,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0.51,0.84
acc_a_std_x,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,1,0,1,0,0,0,0,0,9,4,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.51,1.42
gyro_p_skew_y,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,12,0,0,0,0,1,0,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,1.83
acc_p_skew_z,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,3,0,0,0,0,1,0,1,0,1,0,1,0,2,1,0,1,2,0,0,0,1,0,0,1,1,1,1,0,1,0,2,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0.51,0.61
gyro_a_lgEnergy_z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,1,0,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1.98
acc_t_max_z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,11,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1,0,0,1,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.55
acc_a_difX_y,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,1,0,4,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.49,1.65
acc_a_peakXY5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,8,1,0,0,3,0,0,1,0,0,3,0,0,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0.48,1.23
gyro_a_entr_a,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.48,2.13
acc_a_difY_y,1,0,7,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,2,0,1,0,0,0,2,0,0,1,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.48,1.02
acc_a_cftor_y,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,1,2,0,0,2,1,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,1.19
acc_p_difX_a,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,1,0,0,0,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.46,1.59
acc_t_skew_a,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,2,2,0,0,0,1,0,1,0,0,1,5,1,3,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.46,0.98
gyro_a_amp_y,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,2,0,0,0,0,0,1,0,1,0,4,2,0,0,0,0,0,0,0,1,3,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0.46,0.88
acc_f_mainX_x,0,1,4,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,2,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.46,1.16
gyro_p_peakXY4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,8,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,3,1,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.46,1.12
acc_a_interq_x,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,3,1,0,2,6,0,0,0,0,0,1,0,1,1,3,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.45,0.9
acc_a_entr_z,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,2,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0.45,0.54
gyro_a_skew_z,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,0,0,1,2,0,0,0,3,0,1,0,1,0,1,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0.45,0.72
acc_f_interq_z,1,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,0,0,1,2,0,0,0,0,0,1,0,1,0,4,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45,1.17
acc_a_difY_a,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,1,1,0,0,0,2,0,0,1,1,0,1,0,0,0,1,1,3,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.45,0.8
acc_a_lgEnergy_z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,7,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.45,1.22
gyro_p_kurt_y,3,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,1,1,0,0,0,0,0,4,6,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.45,1.03
