acc_a_peakXY1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,3,2,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,3,2,2,0,0,0.51,0.98
gyro_a_mainX_a,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,1,0,0,0,3,0,0,1,0,0,0,9,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0.51,1.43
gyro_a_mainX_x,0,1,0,2,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,2,1,0,0,0.49,0.73
acc_a_std_x,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,2,1,1,0,2,0,2,2,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.49,0.71
acc_p_concent,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,1,0,0,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0.49,1.0
acc_f_interq_z,0,1,0,2,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,2,1,0,0,0.49,0.91
acc_f_subY_z,0,4,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0.49,1.15
acc_f_mainX_x,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,1,0,1,1,1,1,1,0,0,0,0,1,2,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0.47,0.6
acc_f_peakXY2,0,2,1,0,0,1,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,1,0,1,1,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0.47,0.71
acc_p_peakXY4,0,2,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,3,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,0.47,0.85
acc_a_difY_y,0,4,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,2,0,1,0,0,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.46,0.87
acc_a_peakXY4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0.46,1.13
acc_p_cftor_x,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,2,2,0,1,0,0,0,2,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0.46,0.98
gyro_p_interq_y,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,2,0,0,0,0.44,0.98
acc_t_lgEnergy_z,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,1,1,3,1,0,0,0,0,0,3,0,1,0,0,0,4,0,0,0,1,1,0,0,0,0.44,0.89
acc_f_interq_a,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0.44,1.0
acc_p_difX_x,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,0,0,1,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0.44,0.78
acc_a_interq_x,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,1,0,2,2,0,2,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0.44,1.02
acc_p_interq_z,0,2,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0.44,0.87
acc_t_lgEnergy_y,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,0,0.42,0.98
acc_f_cftor_y,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,1,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0.42,1.05
gyro_f_entr_y,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0.4,0.82
acc_a_difX_y,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,2,0,3,0,0,0,6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.4,1.0
gyro_a_amp_x,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.4,1.1
acc_f_subY_a,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,1,0,3,0,0,0,0,0,0,0,1,2,1,0,0,0.4,0.82
acc_a_entr_x,0,1,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,4,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.9
acc_p_mainX_z,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,5,2,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0.39,0.88
acc_a_mean_x,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,2,2,0,1,1,0,0,4,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0.39,0.82
acc_a_subY_x,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0.39,0.8
acc_f_subY_y,1,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,1,0,0,1,0.39,0.75
acc_p_amp_x,0,7,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.39,1.19
gyro_t_xzCor,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,1,0,1,0,1,0,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.39,0.73
acc_t_var_a,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0.39,0.49
acc_f_lgEnergy_z,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0,0,0,3,0,0,0,2,2,0,0,0,0.37,0.77
acc_f_difY_a,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0.37,1.29
gyro_f_interq_y,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0.37,0.77
gyro_a_subX_y,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.35,1.06
acc_a_peakXY5,1,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0.35,0.77
gyro_a_mainY_y,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0.35,0.94
acc_p_peakXY1,1,2,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0.35,0.61
acc_f_amp_x,1,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0.33,0.79
gyro_a_entr_x,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0.33,0.48
acc_t_max_a,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.33,0.61
gyro_a_std_z,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,2,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.32,0.66
acc_a_amp_y,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.32,1.1
acc_a_interq_y,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.32,0.89
acc_a_interq_a,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3,0.53
acc_t_mean_z,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.3,1.28
acc_f_mean_z,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.3,0.5
acc_t_amp_a,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3,1.0
acc_a_cftor_a,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,2,0,0,0,0.3,0.91
acc_t_kurt_z,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,1,1,1,0,0,0.3,0.6
gyro_p_interq_a,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.87
acc_p_difY_x,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,1,0,0,0,0.28,0.65
gyro_p_subY_a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.28,1.18
acc_p_mainX_x,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.28,0.88
acc_p_entr_z,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0.28,0.67
acc_a_subY_z,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.28,0.56
acc_a_mainX_a,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0.28,0.67
gyro_p_difX_y,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0.28,0.7
acc_f_difY_y,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0.28,0.67
acc_t_entr_z,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0.26,0.7
gyro_f_sma_y,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0.26,0.58
acc_t_cftor_y,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.26,0.55
gyro_p_entr_z,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0.25,0.58
acc_f_mean_x,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1.18
gyro_a_subY_z,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.25,0.54
acc_a_mainY_y,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.25,0.54
gyro_f_entr_x,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.23,0.46
acc_t_skew_z,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.23,0.6
gyro_t_sma_x,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23,1.09
acc_t_kurt_a,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.23,0.5
acc_t_entr_x,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23,0.98
acc_a_mean_y,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.89
acc_p_max_y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,1,0,0,0.23,0.96
acc_f_peakXY5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.23,0.54
acc_a_amp_x,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.23,0.46
gyro_a_subY_x,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,2,0,0,0,0.23,0.63
acc_t_entr_y,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.23,0.6
acc_a_entr_z,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21,0.45
acc_f_cftor_x,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0.21,0.59
acc_p_cftor_y,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0.21,0.45
gyro_f_skew_y,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.21,0.56
acc_t_amp_y,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.21,0.84
gyro_p_difX_x,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0.21,0.53
gyro_p_subY_y,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.21,0.56
acc_p_entr_y,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21,0.62
acc_p_cftor_a,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.21,0.45
gyro_p_amp_x,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.21,0.41
gyro_f_mean_z,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0.21,0.53
acc_p_amp_z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19,0.52
acc_a_std_z,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.19,0.64
gyro_p_mean_y,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.77
gyro_f_skew_z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0.19,0.58
acc_t_std_x,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.19,0.4
gyro_t_cftor_x,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0.19,0.44
gyro_a_difY_y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0.19,0.58
acc_f_interq_y,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0.18,0.5
acc_t_std_y,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.18,0.54
acc_a_cftor_x,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18,0.5
acc_t_max_y,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.18,0.43
acc_t_mean_y,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.18,0.43
gyro_p_interq_x,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18,0.6
acc_f_DF,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18,0.43
gyro_t_amp_x,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.68
